Bin_name	MEROPS_family	domain_name	Abundance
5mSIPHEX2_18	subfamily M48C unassigned peptidases | Alcanivorax sp. DG881 | M48.UPC	MER0889483	2
5mSIPHEX2_18	subfamily M50B unassigned peptidases | Alcanivorax borkumensis | M50.UPB	MER0072663	1
5mSIPHEX2_18	subfamily M50B unassigned peptidases | Alcanivorax sp. DG881 | M50.UPB	MER0892468	1
5mSIPHEX2_18	subfamily S1C unassigned peptidases | Alcanivorax borkumensis | S01.UPC	MER0072652	3
5mSIPHEX2_18	subfamily S1C unassigned peptidases | Alcanivorax borkumensis | S01.UPC	MER0072658	3
5mSIPHEX2_18	subfamily S1C unassigned peptidases | Alcanivorax borkumensis | S01.UPC	MER0072676	3
5mSIPHEX2_18	subfamily S1C unassigned peptidases | Alcanivorax sp. DG881 | S01.UPC	MER0327618	1
5mSIPHEX2_18	subfamily S1C unassigned peptidases | Alcanivorax sp. NBRC 101098 | S01.UPC	MER1271337	1
5mSIPHEX2_18	subfamily S41A unassigned peptidases | Alcanivorax sp. NBRC 101098 | S41.UPA	MER1347888	1
5mSIPHEX2_18	subfamily S49A unassigned non-peptidase homologues | Alcanivorax borkumensis | S49.UNA	MER0065721	2
5mSIPHEX2_18	subfamily S49A unassigned non-peptidase homologues | Alcanivorax borkumensis | S49.UNA	MER0072670	2
5mSIPHEX2_18	subfamily S49A unassigned non-peptidase homologues | Alcanivorax sp. DG881 | S49.UNA	MER0165622	1
5mSIPHEX2_18	subfamily S49B unassigned peptidases | Alcanivorax sp. DG881 | S49.UPB	MER0139997	1
5mSIPHEX2_18	subfamily S9B unassigned peptidases | Alcanivorax sp. DG881 | S09.UPB	MER0998418	1
5mSIPHEX2_18	subfamily T1A unassigned peptidases | Alcanivorax hongdengensis | T01.UPA	MER1088949	1
5mSIPHEX2_18	subfamily T1A unassigned peptidases | Alcanivorax jadensis | T01.UPA	MER1088051	1
5mSIPHEX2_18	subfamily T1B unassigned peptidases | Alcanivorax dieselolei | T01.UPB	MER1093795	1
5mSIPHEX2_18	subfamily T1B unassigned peptidases | Alcanivorax pacificus | T01.UPB	MER1094095	1
5mSIPHEX2_18	subfamily T1B unassigned peptidases | Alcanivorax sp. 19-m-6 | T01.UPB	MER1094184	1
5mSIPHEX2_18	subfamily T1B unassigned peptidases | Alcanivorax sp. PN-3 | T01.UPB	MER1088063	1
5mSIPHEX2_18	type 4 prepilin peptidase 1 | Alcanivorax borkumensis | A24.001	MER0072654	4
5mSIPHEX2_18	type 4 prepilin peptidase 1 | Alcanivorax sp. DG881 | A24.001	MER0137569	4
5mSIPHEX2_18	urease | Alcanivorax sp. 19-m-6 | M38.982	MER0867264	1
5mSIPHEX2_18	urease | Alcanivorax sp. P2S70 | M38.982	MER0862984	1
5mSIPHEX2_25	CTP synthetase |  | C26.964	MER0450018	1
5mSIPHEX2_25	CTP synthetase | Oceanibulbus indolifex | C26.964	MER0449474	1
5mSIPHEX2_25	CTP synthetase | Ruegeria sp. TW15 | C26.964	MER0450113	1
5mSIPHEX2_25	CTP synthetase | Silicibacter pomeroyi | C26.964	MER0174339	1
5mSIPHEX2_25	HslV component of HslUV peptidase |  | T01.006	MER0160852	1
5mSIPHEX2_25	HslV component of HslUV peptidase | Leisingera methylohalidivorans | T01.006	MER0504469	1
5mSIPHEX2_25	HslV component of HslUV peptidase | Oceanibulbus indolifex | T01.006	MER0136576	1
5mSIPHEX2_25	HslV component of HslUV peptidase | Roseobacter denitrificans | T01.006	MER0080438	1
5mSIPHEX2_25	HslV component of HslUV peptidase | Roseobacter litoralis | T01.006	MER0144706	1
5mSIPHEX2_25	HslV component of HslUV peptidase | Roseobacter sp. GAI101 | T01.006	MER0180608	1
5mSIPHEX2_25	HslV component of HslUV peptidase | Roseobacter sp. SK209-2-6 | T01.006	MER0144858	1
5mSIPHEX2_25	HslV component of HslUV peptidase | Ruegeria sp. R11 | T01.006	MER0161657	1
5mSIPHEX2_25	HslV component of HslUV peptidase | Sulfitobacter sp. EE-36 | T01.006	MER0060766	1
5mSIPHEX2_25	HslV component of HslUV peptidase | Sulfitobacter sp. NAS-14.1 | T01.006	MER0060759	1
5mSIPHEX2_25	Lon-A peptidase | Ruegeria sp. TW15 | S16.001	MER0360392	1
5mSIPHEX2_25	amidophosphoribosyltransferase precursor | Roseobacter sp. AzwK-3b | C44.001	MER0138097	1
5mSIPHEX2_25	dihydropyrimidinase related protein-4 | Oceanibulbus indolifex | M38.977	MER0872321	1
5mSIPHEX2_25	dihydropyrimidinase related protein-4 | Sulfitobacter pseudonitzschiae | M38.977	MER0868767	1
5mSIPHEX2_25	family M19 non-peptidase homologues | Phaeobacter gallaeciensis | M19.UNW	MER0341513	1
5mSIPHEX2_25	family M19 non-peptidase homologues | Tateyamaria sp. ANG-S1 | M19.UNW	MER0738688	1
5mSIPHEX2_25	family M20D unassigned peptidases | Sulfitobacter sp. CB2047 | M20.UPD	MER0844995	1
5mSIPHEX2_25	family M20D unassigned peptidases | Sulfitobacter sp. EE-36 | M20.UPD	MER0126353	1
5mSIPHEX2_25	family M20D unassigned peptidases | Sulfitobacter sp. NAS-14.1 | M20.UPD	MER0136865	1
5mSIPHEX2_25	family M20D unassigned peptidases | Tateyamaria sp. ANG-S1 | M20.UPD	MER0840707	1
5mSIPHEX2_25	family M41 unassigned peptidases | Tateyamaria sp. ANG-S1 | M41.UPW	MER0877429	1
5mSIPHEX2_25	family S12 unassigned peptidases |  | S12.UPW	MER1009634	1
5mSIPHEX2_25	family S12 unassigned peptidases | Roseobacter sp. GAI101 | S12.UPW	MER1007590	1
5mSIPHEX2_25	family S12 unassigned peptidases | Sulfitobacter sp. CB2047 | S12.UPW	MER1008854	1
5mSIPHEX2_25	family S12 unassigned peptidases | Sulfitobacter sp. NAS-14.1 | S12.UPW	MER1006109	1
5mSIPHEX2_25	family S14 unassigned peptidases | Tateyamaria sp. ANG-S1 | S14.UPW	MER1015254	1
5mSIPHEX2_25	family S15 non-peptidase homologues |  | S15.UNW	MER1019524	4
5mSIPHEX2_25	family S15 non-peptidase homologues |  | S15.UNW	MER1021646	4
5mSIPHEX2_25	family S15 non-peptidase homologues |  | S15.UNW	MER1025777	4
5mSIPHEX2_25	family S15 non-peptidase homologues |  | S15.UNW	MER1027373	4
5mSIPHEX2_25	family S15 non-peptidase homologues | Actibacterium atlanticum | S15.UNW	MER1023823	1
5mSIPHEX2_25	family S15 non-peptidase homologues | Citreicella sp. SE45 | S15.UNW	MER1019718	1
5mSIPHEX2_25	family S15 non-peptidase homologues | Leisingera sp. ANG-M1 | S15.UNW	MER1022219	1
5mSIPHEX2_25	family S15 non-peptidase homologues | Leisingera sp. ANG-M7 | S15.UNW	MER1024677	1
5mSIPHEX2_25	family S15 non-peptidase homologues | Leisingera sp. ANG-Vp | S15.UNW	MER1023129	1
5mSIPHEX2_25	family S15 non-peptidase homologues | Leisingera sp. ANG1 | S15.UNW	MER1024554	1
5mSIPHEX2_25	family S15 non-peptidase homologues | Phaeobacter gallaeciensis | S15.UNW	MER1022102	1
5mSIPHEX2_25	family S15 non-peptidase homologues | Phaeobacter inhibens | S15.UNW	MER1020006	1
5mSIPHEX2_25	family S15 non-peptidase homologues | Roseobacter denitrificans | S15.UNW	MER1026858	1
5mSIPHEX2_25	family S15 non-peptidase homologues | Roseovarius sp. TM1035 | S15.UNW	MER1022177	1
5mSIPHEX2_25	family S15 non-peptidase homologues | Ruegeria mobilis | S15.UNW	MER1022384	1
5mSIPHEX2_25	family S15 non-peptidase homologues | Ruegeria sp. ANG-S4 | S15.UNW	MER1023597	1
5mSIPHEX2_25	family S15 non-peptidase homologues | Ruegeria sp. R11 | S15.UNW	MER1025487	1
5mSIPHEX2_25	family S15 non-peptidase homologues | Sulfitobacter donghicola | S15.UNW	MER1024348	1
5mSIPHEX2_25	family S15 non-peptidase homologues | Sulfitobacter mediterraneus | S15.UNW	MER1019422	1
5mSIPHEX2_25	family S15 non-peptidase homologues | Tateyamaria sp. ANG-S1 | S15.UNW	MER1019708	1
5mSIPHEX2_25	family S16 non-peptidase homologues | Tateyamaria sp. ANG-S1 | S16.UNW	MER1037462	1
5mSIPHEX2_25	family S16 unassigned peptidases | Marivita geojedonensis | S16.UPW	MER1327169	1
5mSIPHEX2_25	family S16 unassigned peptidases | Marivita sp. 22II-S11-Z3 | S16.UPW	MER1327085	1
5mSIPHEX2_25	family S16 unassigned peptidases | Phaeobacter sp. 22II1-1F12B | S16.UPW	MER1327602	1
5mSIPHEX2_25	family S16 unassigned peptidases | Ruegeria atlantica | S16.UPW	MER1327015	1
5mSIPHEX2_25	family S16 unassigned peptidases | Sulfitobacter pseudonitzschiae | S16.UPW	MER1031991	1
5mSIPHEX2_25	family S16 unassigned peptidases | Sulfitobacter sp. 20_GPM-1509m | S16.UPW	MER1327816	1
5mSIPHEX2_25	family S16 unassigned peptidases | Tateyamaria omphalii | S16.UPW	MER1327209	1
5mSIPHEX2_25	family S16 unassigned peptidases | Tateyamaria sp. ANG-S1 | S16.UPW	MER1036572	1
5mSIPHEX2_25	family S33 unassigned peptidases | Tateyamaria omphalii | S33.UPW	MER1339525	1
5mSIPHEX2_25	family S33 unassigned peptidases | Tateyamaria sp. ANG-S1 | S33.UPW	MER1339345	1
5mSIPHEX2_25	family S9 unassigned peptidases |  | S09.UPW	MER0477677	3
5mSIPHEX2_25	family S9 unassigned peptidases |  | S09.UPW	MER0477806	3
5mSIPHEX2_25	family S9 unassigned peptidases |  | S09.UPW	MER0478061	3
5mSIPHEX2_25	family S9 unassigned peptidases | Citreicella sp. SE45 | S09.UPW	MER0477841	1
5mSIPHEX2_25	family S9 unassigned peptidases | Oceanibulbus indolifex | S09.UPW	MER0477676	1
5mSIPHEX2_25	family S9 unassigned peptidases | Phaeobacter gallaeciensis | S09.UPW	MER0477997	1
5mSIPHEX2_25	family S9 unassigned peptidases | Phaeobacter sp. S26 | S09.UPW	MER1026052	1
5mSIPHEX2_25	family S9 unassigned peptidases | Pseudooceanicola atlanticus | S09.UPW	MER1022405	1
5mSIPHEX2_25	family S9 unassigned peptidases | Roseobacter denitrificans | S09.UPW	MER0477923	1
5mSIPHEX2_25	family S9 unassigned peptidases | Roseobacter litoralis | S09.UPW	MER0252992	1
5mSIPHEX2_25	family S9 unassigned peptidases | Roseobacter sp. GAI101 | S09.UPW	MER0477403	1
5mSIPHEX2_25	family S9 unassigned peptidases | Roseobacter sp. MED193 | S09.UPW	MER0477585	1
5mSIPHEX2_25	family S9 unassigned peptidases | Roseobacter sp. SK209-2-6 | S09.UPW	MER0477991	1
5mSIPHEX2_25	family S9 unassigned peptidases | Roseovarius sp. TM1035 | S09.UPW	MER0477683	1
5mSIPHEX2_25	family S9 unassigned peptidases | Ruegeria lacuscaerulensis | S09.UPW	MER1023106	1
5mSIPHEX2_25	family S9 unassigned peptidases | Ruegeria sp. ANG-R | S09.UPW	MER1026817	1
5mSIPHEX2_25	family S9 unassigned peptidases | Ruegeria sp. R11 | S09.UPW	MER0477680	1
5mSIPHEX2_25	family S9 unassigned peptidases | Ruegeria sp. TW15 | S09.UPW	MER0478101	1
5mSIPHEX2_25	family S9 unassigned peptidases | Silicibacter pomeroyi | S09.UPW	MER0068782	1
5mSIPHEX2_25	family S9 unassigned peptidases | Silicibacter sp. TrichCH4B | S09.UPW	MER0477963	1
5mSIPHEX2_25	family S9 unassigned peptidases | Sulfitobacter pseudonitzschiae | S09.UPW	MER1022861	1
5mSIPHEX2_25	family S9 unassigned peptidases | Sulfitobacter sp. CB2047 | S09.UPW	MER1023497	1
5mSIPHEX2_25	family S9 unassigned peptidases | Sulfitobacter sp. EE-36 | S09.UPW	MER0477957	1
5mSIPHEX2_25	family S9 unassigned peptidases | Sulfitobacter sp. NAS-14.1 | S09.UPW	MER0477961	1
5mSIPHEX2_25	family S9 unassigned peptidases | Thalassobium sp. R2A62 | S09.UPW	MER0477652	1
5mSIPHEX2_25	imelysin | Octadecabacter antarcticus | M75.001	MER0191369	1
5mSIPHEX2_25	imelysin | Octadecabacter arcticus | M75.001	MER0506539	1
5mSIPHEX2_25	oxamate amidohydrolase proenzyme | {Klebsiella pneumonia} | T03.025	MER0379733	1
5mSIPHEX2_25	subfamily M3B unassigned peptidases | Tateyamaria sp. ANG-S1 | M03.UPB	MER0821630	1
5mSIPHEX2_25	subfamily S8A non-peptidase homologues |  | S08.UNA	MER0980910	1
5mSIPHEX2_25	subfamily S8A non-peptidase homologues | Loktanella cinnabarina | S08.UNA	MER0977242	1
5mSIPHEX2_25	subfamily S9C unassigned peptidases | Silicibacter sp. TM1040 | S09.UPC	MER0068875	1
5mSIPHEX2_25	subfamily T1A unassigned peptidases | Leisingera sp. ANG-M7 | T01.UPA	MER1091451	1
5mSIPHEX2_25	subfamily T1A unassigned peptidases | Leisingera sp. ANG1 | T01.UPA	MER1090007	1
5mSIPHEX2_25	subfamily T1A unassigned peptidases | Phaeobacter inhibens | T01.UPA	MER1091942	1
5mSIPHEX2_25	subfamily T1A unassigned peptidases | Phaeobacter sp. S26 | T01.UPA	MER1090021	1
5mSIPHEX2_25	subfamily T1A unassigned peptidases | Sulfitobacter mediterraneus | T01.UPA	MER1093321	1
5mSIPHEX2_25	subfamily T1A unassigned peptidases | Sulfitobacter sp. CB2047 | T01.UPA	MER1091578	1
5mSIPHEX2_25	subfamily T1B unassigned peptidases | Leisingera sp. ANG-M1 | T01.UPB	MER1093742	1
5mSIPHEX2_25	subfamily T1B unassigned peptidases | Leisingera sp. ANG-Vp | T01.UPB	MER1094397	1
5mSIPHEX2_25	urease |  | M38.982	MER0873040	1
5mSIPHEX2_25	urease | Ruegeria sp. ANG-S4 | M38.982	MER0874127	1
5mSIPHEX2_25	urease | Sagittula stellata | M38.982	MER0860963	1
5mSIPHEX2_25	urease | Sulfitobacter mediterraneus | M38.982	MER0864191	1
5mSIPHEX2_25	urease | Tateyamaria sp. ANG-S1 | M38.982	MER0862959	1
5mSIPHEX2_3	C-terminal processing peptidase-3 |  | S41.004	MER0136717	1
5mSIPHEX2_3	C-terminal processing peptidase-3 | Leisingera methylohalidivorans | S41.004	MER0504461	1
5mSIPHEX2_3	C-terminal processing peptidase-3 | Roseobacter sp. MED193 | S41.004	MER0060813	4
5mSIPHEX2_3	C-terminal processing peptidase-3 | Roseobacter sp. SK209-2-6 | S41.004	MER0105451	1
5mSIPHEX2_3	C-terminal processing peptidase-3 | Ruegeria sp. R11 | S41.004	MER0160619	1
5mSIPHEX2_3	CTP synthetase |  | C26.964	MER0449491	2
5mSIPHEX2_3	CTP synthetase |  | C26.964	MER0450018	2
5mSIPHEX2_3	CTP synthetase | Oceanibulbus indolifex | C26.964	MER0449474	1
5mSIPHEX2_3	CTP synthetase | Phaeobacter gallaeciensis | C26.964	MER0449162	1
5mSIPHEX2_3	CTP synthetase | Roseobacter sp. MED193 | C26.964	MER0450062	1
5mSIPHEX2_3	CTP synthetase | Roseobacter sp. SK209-2-6 | C26.964	MER0449932	1
5mSIPHEX2_3	CTP synthetase | Ruegeria sp. R11 | C26.964	MER0448767	1
5mSIPHEX2_3	CTP synthetase | Ruegeria sp. TW15 | C26.964	MER0450113	1
5mSIPHEX2_3	CTP synthetase | Silicibacter pomeroyi | C26.964	MER0174339	1
5mSIPHEX2_3	CTP synthetase | Silicibacter sp. TM1040 | C26.964	MER0449375	1
5mSIPHEX2_3	CTP synthetase | Silicibacter sp. TrichCH4B | C26.964	MER0449345	1
5mSIPHEX2_3	DNA repair protein RadA | {Escherichia coli} | S16.A04	MER0068667	8
5mSIPHEX2_3	DNA repair protein RadA | {Escherichia coli} | S16.A04	MER0475283	8
5mSIPHEX2_3	DNA repair protein RadA | {Escherichia coli} | S16.A04	MER0475293	8
5mSIPHEX2_3	DNA repair protein RadA | {Escherichia coli} | S16.A04	MER0475311	8
5mSIPHEX2_3	DNA repair protein RadA | {Escherichia coli} | S16.A04	MER0475313	8
5mSIPHEX2_3	DNA repair protein RadA | {Escherichia coli} | S16.A04	MER0475420	8
5mSIPHEX2_3	DNA repair protein RadA | {Escherichia coli} | S16.A04	MER0475475	8
5mSIPHEX2_3	DNA repair protein RadA | {Escherichia coli} | S16.A04	MER0504420	8
5mSIPHEX2_3	FtsH peptidase | Leisingera methylohalidivorans | M41.001	MER0504438	1
5mSIPHEX2_3	GMP synthase |  | C26.957	MER0443696	1
5mSIPHEX2_3	GMP synthase | Phaeobacter gallaeciensis | C26.957	MER0443778	1
5mSIPHEX2_3	GMP synthase | Roseobacter sp. MED193 | C26.957	MER0443807	1
5mSIPHEX2_3	GMP synthase | Ruegeria sp. R11 | C26.957	MER0443673	1
5mSIPHEX2_3	HslV component of HslUV peptidase | Phaeobacter gallaeciensis | T01.006	MER0123909	1
5mSIPHEX2_3	HslV component of HslUV peptidase | Roseobacter sp. MED193 | T01.006	MER0060817	1
5mSIPHEX2_3	HslV component of HslUV peptidase | Roseobacter sp. SK209-2-6 | T01.006	MER0144858	1
5mSIPHEX2_3	HslV component of HslUV peptidase | Ruegeria sp. R11 | T01.006	MER0161657	1
5mSIPHEX2_3	HslV component of HslUV peptidase | Silicibacter sp. TM1040 | T01.006	MER0049036	1
5mSIPHEX2_3	HslV component of HslUV peptidase | Silicibacter sp. TrichCH4B | T01.006	MER0238777	1
5mSIPHEX2_3	Lon-A peptidase |  | S16.001	MER0166787	1
5mSIPHEX2_3	Lon-A peptidase | Leisingera methylohalidivorans | S16.001	MER0504419	1
5mSIPHEX2_3	Lon-A peptidase | Phaeobacter gallaeciensis | S16.001	MER0120472	1
5mSIPHEX2_3	Lon-A peptidase | Roseobacter sp. MED193 | S16.001	MER0060816	1
5mSIPHEX2_3	Lon-A peptidase | Roseobacter sp. SK209-2-6 | S16.001	MER0108886	1
5mSIPHEX2_3	Lon-A peptidase | Ruegeria sp. R11 | S16.001	MER0162083	1
5mSIPHEX2_3	Lon-A peptidase | Silicibacter sp. TM1040 | S16.001	MER0055529	1
5mSIPHEX2_3	Lon-A peptidase | Silicibacter sp. TrichCH4B | S16.001	MER0360381	1
5mSIPHEX2_3	Mername-AA292 peptidase | Roseobacter sp. MED193 | M23.009	MER0063814	1
5mSIPHEX2_3	RC1339 g.p. | {Rickettsia conorii} | A32.002	MER0241785	1
5mSIPHEX2_3	TRP3 protein | Roseobacter sp. MED193 | C26.959	MER0435972	1
5mSIPHEX2_3	TldD peptidase | {Escherichia coli} | M103.001	MER0172540	1
5mSIPHEX2_3	YMXG peptidase | Roseobacter sp. MED193 | M16.019	MER0063068	1
5mSIPHEX2_3	amidophosphoribosyltransferase precursor | Roseobacter sp. MED193 | C44.001	MER0117256	1
5mSIPHEX2_3	amidophosphoribosyltransferase precursor | Roseobacter sp. SK209-2-6 | C44.001	MER0124328	1
5mSIPHEX2_3	cephalosporin C acylase precursor | Roseobacter sp. MED193 | S45.003	MER0109848	1
5mSIPHEX2_3	dihydropyrimidinase | Leisingera methylohalidivorans | M38.973	MER0504399	1
5mSIPHEX2_3	dihydropyrimidinase | Leisingera sp. ANG-M1 | M38.973	MER0863851	1
5mSIPHEX2_3	dihydropyrimidinase | Leisingera sp. ANG-M7 | M38.973	MER0874569	1
5mSIPHEX2_3	dihydropyrimidinase | Leisingera sp. ANG-Vp | M38.973	MER0864882	1
5mSIPHEX2_3	dihydropyrimidinase | Leisingera sp. ANG1 | M38.973	MER0870488	1
5mSIPHEX2_3	dihydropyrimidinase | Phaeobacter gallaeciensis | M38.973	MER0506783	1
5mSIPHEX2_3	dihydropyrimidinase | Phaeobacter inhibens | M38.973	MER0868294	1
5mSIPHEX2_3	dihydropyrimidinase | Ruegeria sp. R11 | M38.973	MER0861072	1
5mSIPHEX2_3	dihydropyrimidinase | Silicibacter sp. TM1040 | M38.973	MER0068881	1
5mSIPHEX2_3	esterase EstB | Roseobacter sp. MED193 | S12.950	MER0420684	1
5mSIPHEX2_3	family A8 unassigned peptidases | Roseobacter sp. MED193 | A08.UPW	MER0063242	1
5mSIPHEX2_3	family C26 unassigned peptidases |  | C26.UPW	MER0441297	1
5mSIPHEX2_3	family C26 unassigned peptidases | Leisingera methylohalidivorans | C26.UPW	MER0504411	1
5mSIPHEX2_3	family C26 unassigned peptidases | Roseobacter sp. MED193 | C26.UPW	MER0441800	4
5mSIPHEX2_3	family C26 unassigned peptidases | Roseobacter sp. MED193 | C26.UPW	MER0444243	4
5mSIPHEX2_3	family C26 unassigned peptidases | Roseobacter sp. MED193 | C26.UPW	MER0449330	4
5mSIPHEX2_3	family C26 unassigned peptidases | Roseobacter sp. MED193 | C26.UPW	MER0451023	4
5mSIPHEX2_3	family C26 unassigned peptidases | Roseobacter sp. SK209-2-6 | C26.UPW	MER0440935	3
5mSIPHEX2_3	family C26 unassigned peptidases | Roseobacter sp. SK209-2-6 | C26.UPW	MER0443917	3
5mSIPHEX2_3	family C26 unassigned peptidases | Roseobacter sp. SK209-2-6 | C26.UPW	MER0451209	3
5mSIPHEX2_3	family C26 unassigned peptidases | Silicibacter pomeroyi | C26.UPW	MER0068785	1
5mSIPHEX2_3	family C26 unassigned peptidases | Silicibacter sp. TrichCH4B | C26.UPW	MER0440972	1
5mSIPHEX2_3	family C44 non-peptidase homologues | Roseobacter sp. MED193 | C44.UNW	MER0171024	1
5mSIPHEX2_3	family C56 non-peptidase homologues | Roseobacter sp. MED193 | C56.UNW	MER0170748	2
5mSIPHEX2_3	family C56 non-peptidase homologues | Roseobacter sp. MED193 | C56.UNW	MER0172758	2
5mSIPHEX2_3	family I87 unassigned peptidase inhibitors | Leisingera sp. ANG-M1 | I87.UPW	MER0805410	1
5mSIPHEX2_3	family I87 unassigned peptidase inhibitors | Roseobacter sp. MED193 | I87.UPW	MER0799849	1
5mSIPHEX2_3	family I87 unassigned peptidase inhibitors | Roseobacter sp. SK209-2-6 | I87.UPW	MER0802322	1
5mSIPHEX2_3	family M103 non-peptidase homologues | Roseobacter sp. MED193 | M103.UNW	MER0105766	1
5mSIPHEX2_3	family M17 unassigned peptidases | Roseobacter sp. MED193 | M17.UPW	MER0083398	1
5mSIPHEX2_3	family M20 unassigned peptidases | Leisingera methylohalidivorans | M20.UPW	MER0504398	1
5mSIPHEX2_3	family M20 unassigned peptidases | Roseobacter sp. MED193 | M20.UPW	MER0063555	1
5mSIPHEX2_3	family M20D unassigned peptidases | Roseobacter sp. MED193 | M20.UPD	MER0117255	4
5mSIPHEX2_3	family M20D unassigned peptidases | Roseobacter sp. MED193 | M20.UPD	MER0118055	4
5mSIPHEX2_3	family M20D unassigned peptidases | Roseobacter sp. MED193 | M20.UPD	MER0125849	4
5mSIPHEX2_3	family M20D unassigned peptidases | Roseobacter sp. MED193 | M20.UPD	MER0171145	4
5mSIPHEX2_3	family M24 non-peptidase homologues | Phaeobacter gallaeciensis | M24.UNW	MER0483569	1
5mSIPHEX2_3	family M24 non-peptidase homologues | Roseobacter sp. MED193 | M24.UNW	MER0083406	2
5mSIPHEX2_3	family M24 non-peptidase homologues | Roseobacter sp. MED193 | M24.UNW	MER0483531	2
5mSIPHEX2_3	family M24 non-peptidase homologues | Ruegeria sp. R11 | M24.UNW	MER0483720	1
5mSIPHEX2_3	family M32 unassigned peptidases | Roseobacter sp. MED193 | M32.UPW	MER0083399	1
5mSIPHEX2_3	family M32 unassigned peptidases | Roseobacter sp. MedPE-SWde | M32.UPW	MER1018912	1
5mSIPHEX2_3	family M38 unassigned peptidases | Silicibacter pomeroyi | M38.UPW	MER0174358	1
5mSIPHEX2_3	family M41 unassigned peptidases |  | M41.UPW	MER0141550	1
5mSIPHEX2_3	family M41 unassigned peptidases | Leisingera sp. ANG-M1 | M41.UPW	MER0878563	1
5mSIPHEX2_3	family M41 unassigned peptidases | Leisingera sp. ANG-M7 | M41.UPW	MER0875541	1
5mSIPHEX2_3	family M41 unassigned peptidases | Leisingera sp. ANG-Vp | M41.UPW	MER0874167	1
5mSIPHEX2_3	family M41 unassigned peptidases | Leisingera sp. ANG1 | M41.UPW	MER0877701	1
5mSIPHEX2_3	family M41 unassigned peptidases | Roseobacter sp. MED193 | M41.UPW	MER0105571	1
5mSIPHEX2_3	family M41 unassigned peptidases | Roseobacter sp. SK209-2-6 | M41.UPW	MER0105606	1
5mSIPHEX2_3	family M50 unassigned peptidases | Roseobacter sp. MED193 | M50.UPW	MER0896353	1
5mSIPHEX2_3	family M74 unassigned peptidases | Roseobacter sp. MED193 | M74.UPW	MER0083403	1
5mSIPHEX2_3	family M74 unassigned peptidases | Roseobacter sp. MedPE-SWde | M74.UPW	MER1263389	1
5mSIPHEX2_3	family S11 unassigned peptidases | Roseobacter sp. MED193 | S11.UPW	MER0083408	1
5mSIPHEX2_3	family S14 unassigned peptidases |  | S14.UPW	MER1319680	4
5mSIPHEX2_3	family S14 unassigned peptidases |  | S14.UPW	MER1320545	4
5mSIPHEX2_3	family S14 unassigned peptidases |  | S14.UPW	MER1320661	4
5mSIPHEX2_3	family S14 unassigned peptidases |  | S14.UPW	MER1320901	4
5mSIPHEX2_3	family S14 unassigned peptidases | Leisingera sp. ANG-M1 | S14.UPW	MER1017579	1
5mSIPHEX2_3	family S14 unassigned peptidases | Leisingera sp. ANG-M7 | S14.UPW	MER1015161	1
5mSIPHEX2_3	family S14 unassigned peptidases | Leisingera sp. ANG-Vp | S14.UPW	MER1016944	1
5mSIPHEX2_3	family S14 unassigned peptidases | Leisingera sp. ANG1 | S14.UPW	MER1015934	1
5mSIPHEX2_3	family S14 unassigned peptidases | Nannochloropsis gaditana | S14.UPW	MER1018576	1
5mSIPHEX2_3	family S14 unassigned peptidases | Phaeobacter inhibens | S14.UPW	MER1015002	1
5mSIPHEX2_3	family S14 unassigned peptidases | Phaeobacter sp. S26 | S14.UPW	MER1017652	1
5mSIPHEX2_3	family S14 unassigned peptidases | Ponticoccus sp. UMTAT08 | S14.UPW	MER1013310	1
5mSIPHEX2_3	family S14 unassigned peptidases | Roseovarius mucosus | S14.UPW	MER1018706	1
5mSIPHEX2_3	family S14 unassigned peptidases | Roseovarius sp. HI0049 | S14.UPW	MER1320003	1
5mSIPHEX2_3	family S14 unassigned peptidases | Ruegeria mobilis | S14.UPW	MER1014161	1
5mSIPHEX2_3	family S14 unassigned peptidases | Shimia abyssi | S14.UPW	MER1320489	1
5mSIPHEX2_3	family S14 unassigned peptidases | Sulfitobacter mediterraneus | S14.UPW	MER1018502	1
5mSIPHEX2_3	family S14 unassigned peptidases | Sulfitobacter pseudonitzschiae | S14.UPW	MER1018866	1
5mSIPHEX2_3	family S14 unassigned peptidases | Sulfitobacter sp. CB2047 | S14.UPW	MER1016858	1
5mSIPHEX2_3	family S15 non-peptidase homologues |  | S15.UNW	MER1019524	2
5mSIPHEX2_3	family S15 non-peptidase homologues |  | S15.UNW	MER1021646	2
5mSIPHEX2_3	family S15 non-peptidase homologues | Leisingera methylohalidivorans | S15.UNW	MER1019523	1
5mSIPHEX2_3	family S15 non-peptidase homologues | Leisingera sp. ANG-M1 | S15.UNW	MER1022219	1
5mSIPHEX2_3	family S15 non-peptidase homologues | Leisingera sp. ANG-M7 | S15.UNW	MER1024677	1
5mSIPHEX2_3	family S15 non-peptidase homologues | Leisingera sp. ANG-Vp | S15.UNW	MER1023129	1
5mSIPHEX2_3	family S15 non-peptidase homologues | Leisingera sp. ANG1 | S15.UNW	MER1024554	1
5mSIPHEX2_3	family S15 non-peptidase homologues | Phaeobacter gallaeciensis | S15.UNW	MER1022102	1
5mSIPHEX2_3	family S15 non-peptidase homologues | Phaeobacter inhibens | S15.UNW	MER1020006	1
5mSIPHEX2_3	family S15 non-peptidase homologues | Roseobacter sp. AzwK-3b | S15.UNW	MER1025887	1
5mSIPHEX2_3	family S15 non-peptidase homologues | Roseovarius mucosus | S15.UNW	MER1019634	1
